Time_Id,Seconds Count,Time-24hr,Time-AMPM,Hour-24hr,Hour-AMPM,Minute,Second
134450,49490,13:44:50,1:44:50 PM,13,1,44,50
134451,49491,13:44:51,1:44:51 PM,13,1,44,51
134452,49492,13:44:52,1:44:52 PM,13,1,44,52
134453,49493,13:44:53,1:44:53 PM,13,1,44,53
134454,49494,13:44:54,1:44:54 PM,13,1,44,54
134455,49495,13:44:55,1:44:55 PM,13,1,44,55
134456,49496,13:44:56,1:44:56 PM,13,1,44,56
134457,49497,13:44:57,1:44:57 PM,13,1,44,57
134458,49498,13:44:58,1:44:58 PM,13,1,44,58
134459,49499,13:44:59,1:44:59 PM,13,1,44,59
134500,49500,13:45:00,1:45:00 PM,13,1,45,0
134501,49501,13:45:01,1:45:01 PM,13,1,45,1
134502,49502,13:45:02,1:45:02 PM,13,1,45,2
134503,49503,13:45:03,1:45:03 PM,13,1,45,3
134504,49504,13:45:04,1:45:04 PM,13,1,45,4
134505,49505,13:45:05,1:45:05 PM,13,1,45,5
134506,49506,13:45:06,1:45:06 PM,13,1,45,6
134507,49507,13:45:07,1:45:07 PM,13,1,45,7
134508,49508,13:45:08,1:45:08 PM,13,1,45,8
134509,49509,13:45:09,1:45:09 PM,13,1,45,9
134510,49510,13:45:10,1:45:10 PM,13,1,45,10
134511,49511,13:45:11,1:45:11 PM,13,1,45,11
134512,49512,13:45:12,1:45:12 PM,13,1,45,12
134513,49513,13:45:13,1:45:13 PM,13,1,45,13
134514,49514,13:45:14,1:45:14 PM,13,1,45,14
134515,49515,13:45:15,1:45:15 PM,13,1,45,15
134516,49516,13:45:16,1:45:16 PM,13,1,45,16
134517,49517,13:45:17,1:45:17 PM,13,1,45,17
134518,49518,13:45:18,1:45:18 PM,13,1,45,18
134519,49519,13:45:19,1:45:19 PM,13,1,45,19
134520,49520,13:45:20,1:45:20 PM,13,1,45,20
134521,49521,13:45:21,1:45:21 PM,13,1,45,21
134522,49522,13:45:22,1:45:22 PM,13,1,45,22
134523,49523,13:45:23,1:45:23 PM,13,1,45,23
134524,49524,13:45:24,1:45:24 PM,13,1,45,24
134525,49525,13:45:25,1:45:25 PM,13,1,45,25
134526,49526,13:45:26,1:45:26 PM,13,1,45,26
134527,49527,13:45:27,1:45:27 PM,13,1,45,27
134528,49528,13:45:28,1:45:28 PM,13,1,45,28
134529,49529,13:45:29,1:45:29 PM,13,1,45,29
134530,49530,13:45:30,1:45:30 PM,13,1,45,30
134531,49531,13:45:31,1:45:31 PM,13,1,45,31
134532,49532,13:45:32,1:45:32 PM,13,1,45,32
134533,49533,13:45:33,1:45:33 PM,13,1,45,33
134534,49534,13:45:34,1:45:34 PM,13,1,45,34
134535,49535,13:45:35,1:45:35 PM,13,1,45,35
134536,49536,13:45:36,1:45:36 PM,13,1,45,36
134537,49537,13:45:37,1:45:37 PM,13,1,45,37
134538,49538,13:45:38,1:45:38 PM,13,1,45,38
134539,49539,13:45:39,1:45:39 PM,13,1,45,39
134540,49540,13:45:40,1:45:40 PM,13,1,45,40
134541,49541,13:45:41,1:45:41 PM,13,1,45,41
134542,49542,13:45:42,1:45:42 PM,13,1,45,42
134543,49543,13:45:43,1:45:43 PM,13,1,45,43
134544,49544,13:45:44,1:45:44 PM,13,1,45,44
134545,49545,13:45:45,1:45:45 PM,13,1,45,45
134546,49546,13:45:46,1:45:46 PM,13,1,45,46
134547,49547,13:45:47,1:45:47 PM,13,1,45,47
134548,49548,13:45:48,1:45:48 PM,13,1,45,48
134549,49549,13:45:49,1:45:49 PM,13,1,45,49
134550,49550,13:45:50,1:45:50 PM,13,1,45,50
134551,49551,13:45:51,1:45:51 PM,13,1,45,51
134552,49552,13:45:52,1:45:52 PM,13,1,45,52
134553,49553,13:45:53,1:45:53 PM,13,1,45,53
134554,49554,13:45:54,1:45:54 PM,13,1,45,54
134555,49555,13:45:55,1:45:55 PM,13,1,45,55
134556,49556,13:45:56,1:45:56 PM,13,1,45,56
134557,49557,13:45:57,1:45:57 PM,13,1,45,57
134558,49558,13:45:58,1:45:58 PM,13,1,45,58
134559,49559,13:45:59,1:45:59 PM,13,1,45,59
134600,49560,13:46:00,1:46:00 PM,13,1,46,0
134601,49561,13:46:01,1:46:01 PM,13,1,46,1
134602,49562,13:46:02,1:46:02 PM,13,1,46,2
134603,49563,13:46:03,1:46:03 PM,13,1,46,3
134604,49564,13:46:04,1:46:04 PM,13,1,46,4
134605,49565,13:46:05,1:46:05 PM,13,1,46,5
134606,49566,13:46:06,1:46:06 PM,13,1,46,6
134607,49567,13:46:07,1:46:07 PM,13,1,46,7
134608,49568,13:46:08,1:46:08 PM,13,1,46,8
134609,49569,13:46:09,1:46:09 PM,13,1,46,9
134610,49570,13:46:10,1:46:10 PM,13,1,46,10
134611,49571,13:46:11,1:46:11 PM,13,1,46,11
134612,49572,13:46:12,1:46:12 PM,13,1,46,12
134613,49573,13:46:13,1:46:13 PM,13,1,46,13
134614,49574,13:46:14,1:46:14 PM,13,1,46,14
134615,49575,13:46:15,1:46:15 PM,13,1,46,15
134616,49576,13:46:16,1:46:16 PM,13,1,46,16
134617,49577,13:46:17,1:46:17 PM,13,1,46,17
134618,49578,13:46:18,1:46:18 PM,13,1,46,18
134619,49579,13:46:19,1:46:19 PM,13,1,46,19
134620,49580,13:46:20,1:46:20 PM,13,1,46,20
134621,49581,13:46:21,1:46:21 PM,13,1,46,21
134622,49582,13:46:22,1:46:22 PM,13,1,46,22
134623,49583,13:46:23,1:46:23 PM,13,1,46,23
134624,49584,13:46:24,1:46:24 PM,13,1,46,24
134625,49585,13:46:25,1:46:25 PM,13,1,46,25
134626,49586,13:46:26,1:46:26 PM,13,1,46,26
134627,49587,13:46:27,1:46:27 PM,13,1,46,27
134628,49588,13:46:28,1:46:28 PM,13,1,46,28
134629,49589,13:46:29,1:46:29 PM,13,1,46,29
134630,49590,13:46:30,1:46:30 PM,13,1,46,30
134631,49591,13:46:31,1:46:31 PM,13,1,46,31
134632,49592,13:46:32,1:46:32 PM,13,1,46,32
134633,49593,13:46:33,1:46:33 PM,13,1,46,33
134634,49594,13:46:34,1:46:34 PM,13,1,46,34
134635,49595,13:46:35,1:46:35 PM,13,1,46,35
134636,49596,13:46:36,1:46:36 PM,13,1,46,36
134637,49597,13:46:37,1:46:37 PM,13,1,46,37
134638,49598,13:46:38,1:46:38 PM,13,1,46,38
134639,49599,13:46:39,1:46:39 PM,13,1,46,39
134640,49600,13:46:40,1:46:40 PM,13,1,46,40
134641,49601,13:46:41,1:46:41 PM,13,1,46,41
134642,49602,13:46:42,1:46:42 PM,13,1,46,42
134643,49603,13:46:43,1:46:43 PM,13,1,46,43
134644,49604,13:46:44,1:46:44 PM,13,1,46,44
134645,49605,13:46:45,1:46:45 PM,13,1,46,45
134646,49606,13:46:46,1:46:46 PM,13,1,46,46
134647,49607,13:46:47,1:46:47 PM,13,1,46,47
134648,49608,13:46:48,1:46:48 PM,13,1,46,48
134649,49609,13:46:49,1:46:49 PM,13,1,46,49
134650,49610,13:46:50,1:46:50 PM,13,1,46,50
134651,49611,13:46:51,1:46:51 PM,13,1,46,51
134652,49612,13:46:52,1:46:52 PM,13,1,46,52
134653,49613,13:46:53,1:46:53 PM,13,1,46,53
134654,49614,13:46:54,1:46:54 PM,13,1,46,54
134655,49615,13:46:55,1:46:55 PM,13,1,46,55
134656,49616,13:46:56,1:46:56 PM,13,1,46,56
134657,49617,13:46:57,1:46:57 PM,13,1,46,57
134658,49618,13:46:58,1:46:58 PM,13,1,46,58
134659,49619,13:46:59,1:46:59 PM,13,1,46,59
134700,49620,13:47:00,1:47:00 PM,13,1,47,0
134701,49621,13:47:01,1:47:01 PM,13,1,47,1
134702,49622,13:47:02,1:47:02 PM,13,1,47,2
134703,49623,13:47:03,1:47:03 PM,13,1,47,3
134704,49624,13:47:04,1:47:04 PM,13,1,47,4
134705,49625,13:47:05,1:47:05 PM,13,1,47,5
134706,49626,13:47:06,1:47:06 PM,13,1,47,6
134707,49627,13:47:07,1:47:07 PM,13,1,47,7
134708,49628,13:47:08,1:47:08 PM,13,1,47,8
134709,49629,13:47:09,1:47:09 PM,13,1,47,9
134710,49630,13:47:10,1:47:10 PM,13,1,47,10
134711,49631,13:47:11,1:47:11 PM,13,1,47,11
134712,49632,13:47:12,1:47:12 PM,13,1,47,12
134713,49633,13:47:13,1:47:13 PM,13,1,47,13
134714,49634,13:47:14,1:47:14 PM,13,1,47,14
134715,49635,13:47:15,1:47:15 PM,13,1,47,15
134716,49636,13:47:16,1:47:16 PM,13,1,47,16
134717,49637,13:47:17,1:47:17 PM,13,1,47,17
134718,49638,13:47:18,1:47:18 PM,13,1,47,18
134719,49639,13:47:19,1:47:19 PM,13,1,47,19
134720,49640,13:47:20,1:47:20 PM,13,1,47,20
134721,49641,13:47:21,1:47:21 PM,13,1,47,21
134722,49642,13:47:22,1:47:22 PM,13,1,47,22
134723,49643,13:47:23,1:47:23 PM,13,1,47,23
134724,49644,13:47:24,1:47:24 PM,13,1,47,24
134725,49645,13:47:25,1:47:25 PM,13,1,47,25
134726,49646,13:47:26,1:47:26 PM,13,1,47,26
134727,49647,13:47:27,1:47:27 PM,13,1,47,27
134728,49648,13:47:28,1:47:28 PM,13,1,47,28
134729,49649,13:47:29,1:47:29 PM,13,1,47,29
134730,49650,13:47:30,1:47:30 PM,13,1,47,30
134731,49651,13:47:31,1:47:31 PM,13,1,47,31
134732,49652,13:47:32,1:47:32 PM,13,1,47,32
134733,49653,13:47:33,1:47:33 PM,13,1,47,33
134734,49654,13:47:34,1:47:34 PM,13,1,47,34
134735,49655,13:47:35,1:47:35 PM,13,1,47,35
134736,49656,13:47:36,1:47:36 PM,13,1,47,36
134737,49657,13:47:37,1:47:37 PM,13,1,47,37
134738,49658,13:47:38,1:47:38 PM,13,1,47,38
134739,49659,13:47:39,1:47:39 PM,13,1,47,39
134740,49660,13:47:40,1:47:40 PM,13,1,47,40
134741,49661,13:47:41,1:47:41 PM,13,1,47,41
134742,49662,13:47:42,1:47:42 PM,13,1,47,42
134743,49663,13:47:43,1:47:43 PM,13,1,47,43
134744,49664,13:47:44,1:47:44 PM,13,1,47,44
134745,49665,13:47:45,1:47:45 PM,13,1,47,45
134746,49666,13:47:46,1:47:46 PM,13,1,47,46
134747,49667,13:47:47,1:47:47 PM,13,1,47,47
134748,49668,13:47:48,1:47:48 PM,13,1,47,48
134749,49669,13:47:49,1:47:49 PM,13,1,47,49
134750,49670,13:47:50,1:47:50 PM,13,1,47,50
134751,49671,13:47:51,1:47:51 PM,13,1,47,51
134752,49672,13:47:52,1:47:52 PM,13,1,47,52
134753,49673,13:47:53,1:47:53 PM,13,1,47,53
134754,49674,13:47:54,1:47:54 PM,13,1,47,54
134755,49675,13:47:55,1:47:55 PM,13,1,47,55
134756,49676,13:47:56,1:47:56 PM,13,1,47,56
134757,49677,13:47:57,1:47:57 PM,13,1,47,57
134758,49678,13:47:58,1:47:58 PM,13,1,47,58
134759,49679,13:47:59,1:47:59 PM,13,1,47,59
134800,49680,13:48:00,1:48:00 PM,13,1,48,0
134801,49681,13:48:01,1:48:01 PM,13,1,48,1
134802,49682,13:48:02,1:48:02 PM,13,1,48,2
134803,49683,13:48:03,1:48:03 PM,13,1,48,3
134804,49684,13:48:04,1:48:04 PM,13,1,48,4
134805,49685,13:48:05,1:48:05 PM,13,1,48,5
134806,49686,13:48:06,1:48:06 PM,13,1,48,6
134807,49687,13:48:07,1:48:07 PM,13,1,48,7
134808,49688,13:48:08,1:48:08 PM,13,1,48,8
134809,49689,13:48:09,1:48:09 PM,13,1,48,9
134810,49690,13:48:10,1:48:10 PM,13,1,48,10
134811,49691,13:48:11,1:48:11 PM,13,1,48,11
134812,49692,13:48:12,1:48:12 PM,13,1,48,12
134813,49693,13:48:13,1:48:13 PM,13,1,48,13
134814,49694,13:48:14,1:48:14 PM,13,1,48,14
134815,49695,13:48:15,1:48:15 PM,13,1,48,15
134816,49696,13:48:16,1:48:16 PM,13,1,48,16
134817,49697,13:48:17,1:48:17 PM,13,1,48,17
134818,49698,13:48:18,1:48:18 PM,13,1,48,18
134819,49699,13:48:19,1:48:19 PM,13,1,48,19
134820,49700,13:48:20,1:48:20 PM,13,1,48,20
134821,49701,13:48:21,1:48:21 PM,13,1,48,21
134822,49702,13:48:22,1:48:22 PM,13,1,48,22
134823,49703,13:48:23,1:48:23 PM,13,1,48,23
134824,49704,13:48:24,1:48:24 PM,13,1,48,24
134825,49705,13:48:25,1:48:25 PM,13,1,48,25
134826,49706,13:48:26,1:48:26 PM,13,1,48,26
134827,49707,13:48:27,1:48:27 PM,13,1,48,27
134828,49708,13:48:28,1:48:28 PM,13,1,48,28
134829,49709,13:48:29,1:48:29 PM,13,1,48,29
134830,49710,13:48:30,1:48:30 PM,13,1,48,30
134831,49711,13:48:31,1:48:31 PM,13,1,48,31
134832,49712,13:48:32,1:48:32 PM,13,1,48,32
134833,49713,13:48:33,1:48:33 PM,13,1,48,33
134834,49714,13:48:34,1:48:34 PM,13,1,48,34
134835,49715,13:48:35,1:48:35 PM,13,1,48,35
134836,49716,13:48:36,1:48:36 PM,13,1,48,36
134837,49717,13:48:37,1:48:37 PM,13,1,48,37
134838,49718,13:48:38,1:48:38 PM,13,1,48,38
134839,49719,13:48:39,1:48:39 PM,13,1,48,39
134840,49720,13:48:40,1:48:40 PM,13,1,48,40
134841,49721,13:48:41,1:48:41 PM,13,1,48,41
134842,49722,13:48:42,1:48:42 PM,13,1,48,42
134843,49723,13:48:43,1:48:43 PM,13,1,48,43
134844,49724,13:48:44,1:48:44 PM,13,1,48,44
134845,49725,13:48:45,1:48:45 PM,13,1,48,45
134846,49726,13:48:46,1:48:46 PM,13,1,48,46
134847,49727,13:48:47,1:48:47 PM,13,1,48,47
134848,49728,13:48:48,1:48:48 PM,13,1,48,48
134849,49729,13:48:49,1:48:49 PM,13,1,48,49
134850,49730,13:48:50,1:48:50 PM,13,1,48,50
134851,49731,13:48:51,1:48:51 PM,13,1,48,51
134852,49732,13:48:52,1:48:52 PM,13,1,48,52
134853,49733,13:48:53,1:48:53 PM,13,1,48,53
134854,49734,13:48:54,1:48:54 PM,13,1,48,54
134855,49735,13:48:55,1:48:55 PM,13,1,48,55
134856,49736,13:48:56,1:48:56 PM,13,1,48,56
134857,49737,13:48:57,1:48:57 PM,13,1,48,57
134858,49738,13:48:58,1:48:58 PM,13,1,48,58
134859,49739,13:48:59,1:48:59 PM,13,1,48,59
134900,49740,13:49:00,1:49:00 PM,13,1,49,0
134901,49741,13:49:01,1:49:01 PM,13,1,49,1
134902,49742,13:49:02,1:49:02 PM,13,1,49,2
134903,49743,13:49:03,1:49:03 PM,13,1,49,3
134904,49744,13:49:04,1:49:04 PM,13,1,49,4
134905,49745,13:49:05,1:49:05 PM,13,1,49,5
134906,49746,13:49:06,1:49:06 PM,13,1,49,6
134907,49747,13:49:07,1:49:07 PM,13,1,49,7
134908,49748,13:49:08,1:49:08 PM,13,1,49,8
134909,49749,13:49:09,1:49:09 PM,13,1,49,9
134910,49750,13:49:10,1:49:10 PM,13,1,49,10
134911,49751,13:49:11,1:49:11 PM,13,1,49,11
134912,49752,13:49:12,1:49:12 PM,13,1,49,12
134913,49753,13:49:13,1:49:13 PM,13,1,49,13
134914,49754,13:49:14,1:49:14 PM,13,1,49,14
134915,49755,13:49:15,1:49:15 PM,13,1,49,15
134916,49756,13:49:16,1:49:16 PM,13,1,49,16
134917,49757,13:49:17,1:49:17 PM,13,1,49,17
134918,49758,13:49:18,1:49:18 PM,13,1,49,18
134919,49759,13:49:19,1:49:19 PM,13,1,49,19
134920,49760,13:49:20,1:49:20 PM,13,1,49,20
134921,49761,13:49:21,1:49:21 PM,13,1,49,21
134922,49762,13:49:22,1:49:22 PM,13,1,49,22
134923,49763,13:49:23,1:49:23 PM,13,1,49,23
134924,49764,13:49:24,1:49:24 PM,13,1,49,24
134925,49765,13:49:25,1:49:25 PM,13,1,49,25
134926,49766,13:49:26,1:49:26 PM,13,1,49,26
134927,49767,13:49:27,1:49:27 PM,13,1,49,27
134928,49768,13:49:28,1:49:28 PM,13,1,49,28
134929,49769,13:49:29,1:49:29 PM,13,1,49,29
134930,49770,13:49:30,1:49:30 PM,13,1,49,30
134931,49771,13:49:31,1:49:31 PM,13,1,49,31
134932,49772,13:49:32,1:49:32 PM,13,1,49,32
134933,49773,13:49:33,1:49:33 PM,13,1,49,33
134934,49774,13:49:34,1:49:34 PM,13,1,49,34
134935,49775,13:49:35,1:49:35 PM,13,1,49,35
134936,49776,13:49:36,1:49:36 PM,13,1,49,36
134937,49777,13:49:37,1:49:37 PM,13,1,49,37
134938,49778,13:49:38,1:49:38 PM,13,1,49,38
134939,49779,13:49:39,1:49:39 PM,13,1,49,39
134940,49780,13:49:40,1:49:40 PM,13,1,49,40
134941,49781,13:49:41,1:49:41 PM,13,1,49,41
134942,49782,13:49:42,1:49:42 PM,13,1,49,42
134943,49783,13:49:43,1:49:43 PM,13,1,49,43
134944,49784,13:49:44,1:49:44 PM,13,1,49,44
134945,49785,13:49:45,1:49:45 PM,13,1,49,45
134946,49786,13:49:46,1:49:46 PM,13,1,49,46
134947,49787,13:49:47,1:49:47 PM,13,1,49,47
134948,49788,13:49:48,1:49:48 PM,13,1,49,48
134949,49789,13:49:49,1:49:49 PM,13,1,49,49
134950,49790,13:49:50,1:49:50 PM,13,1,49,50
134951,49791,13:49:51,1:49:51 PM,13,1,49,51
134952,49792,13:49:52,1:49:52 PM,13,1,49,52
134953,49793,13:49:53,1:49:53 PM,13,1,49,53
134954,49794,13:49:54,1:49:54 PM,13,1,49,54
134955,49795,13:49:55,1:49:55 PM,13,1,49,55
134956,49796,13:49:56,1:49:56 PM,13,1,49,56
134957,49797,13:49:57,1:49:57 PM,13,1,49,57
134958,49798,13:49:58,1:49:58 PM,13,1,49,58
134959,49799,13:49:59,1:49:59 PM,13,1,49,59
135000,49800,13:50:00,1:50:00 PM,13,1,50,0
135001,49801,13:50:01,1:50:01 PM,13,1,50,1
135002,49802,13:50:02,1:50:02 PM,13,1,50,2
135003,49803,13:50:03,1:50:03 PM,13,1,50,3
135004,49804,13:50:04,1:50:04 PM,13,1,50,4
135005,49805,13:50:05,1:50:05 PM,13,1,50,5
135006,49806,13:50:06,1:50:06 PM,13,1,50,6
135007,49807,13:50:07,1:50:07 PM,13,1,50,7
135008,49808,13:50:08,1:50:08 PM,13,1,50,8
135009,49809,13:50:09,1:50:09 PM,13,1,50,9
135010,49810,13:50:10,1:50:10 PM,13,1,50,10
135011,49811,13:50:11,1:50:11 PM,13,1,50,11
135012,49812,13:50:12,1:50:12 PM,13,1,50,12
135013,49813,13:50:13,1:50:13 PM,13,1,50,13
135014,49814,13:50:14,1:50:14 PM,13,1,50,14
135015,49815,13:50:15,1:50:15 PM,13,1,50,15
135016,49816,13:50:16,1:50:16 PM,13,1,50,16
135017,49817,13:50:17,1:50:17 PM,13,1,50,17
135018,49818,13:50:18,1:50:18 PM,13,1,50,18
135019,49819,13:50:19,1:50:19 PM,13,1,50,19
135020,49820,13:50:20,1:50:20 PM,13,1,50,20
135021,49821,13:50:21,1:50:21 PM,13,1,50,21
135022,49822,13:50:22,1:50:22 PM,13,1,50,22
135023,49823,13:50:23,1:50:23 PM,13,1,50,23
135024,49824,13:50:24,1:50:24 PM,13,1,50,24
135025,49825,13:50:25,1:50:25 PM,13,1,50,25
135026,49826,13:50:26,1:50:26 PM,13,1,50,26
135027,49827,13:50:27,1:50:27 PM,13,1,50,27
135028,49828,13:50:28,1:50:28 PM,13,1,50,28
135029,49829,13:50:29,1:50:29 PM,13,1,50,29
135030,49830,13:50:30,1:50:30 PM,13,1,50,30
135031,49831,13:50:31,1:50:31 PM,13,1,50,31
135032,49832,13:50:32,1:50:32 PM,13,1,50,32
135033,49833,13:50:33,1:50:33 PM,13,1,50,33
135034,49834,13:50:34,1:50:34 PM,13,1,50,34
135035,49835,13:50:35,1:50:35 PM,13,1,50,35
135036,49836,13:50:36,1:50:36 PM,13,1,50,36
135037,49837,13:50:37,1:50:37 PM,13,1,50,37
135038,49838,13:50:38,1:50:38 PM,13,1,50,38
135039,49839,13:50:39,1:50:39 PM,13,1,50,39
135040,49840,13:50:40,1:50:40 PM,13,1,50,40
135041,49841,13:50:41,1:50:41 PM,13,1,50,41
135042,49842,13:50:42,1:50:42 PM,13,1,50,42
135043,49843,13:50:43,1:50:43 PM,13,1,50,43
135044,49844,13:50:44,1:50:44 PM,13,1,50,44
135045,49845,13:50:45,1:50:45 PM,13,1,50,45
135046,49846,13:50:46,1:50:46 PM,13,1,50,46
135047,49847,13:50:47,1:50:47 PM,13,1,50,47
135048,49848,13:50:48,1:50:48 PM,13,1,50,48
135049,49849,13:50:49,1:50:49 PM,13,1,50,49
135050,49850,13:50:50,1:50:50 PM,13,1,50,50
135051,49851,13:50:51,1:50:51 PM,13,1,50,51
135052,49852,13:50:52,1:50:52 PM,13,1,50,52
135053,49853,13:50:53,1:50:53 PM,13,1,50,53
135054,49854,13:50:54,1:50:54 PM,13,1,50,54
135055,49855,13:50:55,1:50:55 PM,13,1,50,55
135056,49856,13:50:56,1:50:56 PM,13,1,50,56
135057,49857,13:50:57,1:50:57 PM,13,1,50,57
135058,49858,13:50:58,1:50:58 PM,13,1,50,58
135059,49859,13:50:59,1:50:59 PM,13,1,50,59
135100,49860,13:51:00,1:51:00 PM,13,1,51,0
135101,49861,13:51:01,1:51:01 PM,13,1,51,1
135102,49862,13:51:02,1:51:02 PM,13,1,51,2
135103,49863,13:51:03,1:51:03 PM,13,1,51,3
135104,49864,13:51:04,1:51:04 PM,13,1,51,4
135105,49865,13:51:05,1:51:05 PM,13,1,51,5
135106,49866,13:51:06,1:51:06 PM,13,1,51,6
135107,49867,13:51:07,1:51:07 PM,13,1,51,7
135108,49868,13:51:08,1:51:08 PM,13,1,51,8
135109,49869,13:51:09,1:51:09 PM,13,1,51,9
135110,49870,13:51:10,1:51:10 PM,13,1,51,10
135111,49871,13:51:11,1:51:11 PM,13,1,51,11
135112,49872,13:51:12,1:51:12 PM,13,1,51,12
135113,49873,13:51:13,1:51:13 PM,13,1,51,13
135114,49874,13:51:14,1:51:14 PM,13,1,51,14
135115,49875,13:51:15,1:51:15 PM,13,1,51,15
135116,49876,13:51:16,1:51:16 PM,13,1,51,16
135117,49877,13:51:17,1:51:17 PM,13,1,51,17
135118,49878,13:51:18,1:51:18 PM,13,1,51,18
135119,49879,13:51:19,1:51:19 PM,13,1,51,19
135120,49880,13:51:20,1:51:20 PM,13,1,51,20
135121,49881,13:51:21,1:51:21 PM,13,1,51,21
135122,49882,13:51:22,1:51:22 PM,13,1,51,22
135123,49883,13:51:23,1:51:23 PM,13,1,51,23
135124,49884,13:51:24,1:51:24 PM,13,1,51,24
135125,49885,13:51:25,1:51:25 PM,13,1,51,25
135126,49886,13:51:26,1:51:26 PM,13,1,51,26
135127,49887,13:51:27,1:51:27 PM,13,1,51,27
135128,49888,13:51:28,1:51:28 PM,13,1,51,28
135129,49889,13:51:29,1:51:29 PM,13,1,51,29
135130,49890,13:51:30,1:51:30 PM,13,1,51,30
135131,49891,13:51:31,1:51:31 PM,13,1,51,31
135132,49892,13:51:32,1:51:32 PM,13,1,51,32
135133,49893,13:51:33,1:51:33 PM,13,1,51,33
135134,49894,13:51:34,1:51:34 PM,13,1,51,34
135135,49895,13:51:35,1:51:35 PM,13,1,51,35
135136,49896,13:51:36,1:51:36 PM,13,1,51,36
135137,49897,13:51:37,1:51:37 PM,13,1,51,37
135138,49898,13:51:38,1:51:38 PM,13,1,51,38
135139,49899,13:51:39,1:51:39 PM,13,1,51,39
135140,49900,13:51:40,1:51:40 PM,13,1,51,40
135141,49901,13:51:41,1:51:41 PM,13,1,51,41
135142,49902,13:51:42,1:51:42 PM,13,1,51,42
135143,49903,13:51:43,1:51:43 PM,13,1,51,43
135144,49904,13:51:44,1:51:44 PM,13,1,51,44
135145,49905,13:51:45,1:51:45 PM,13,1,51,45
135146,49906,13:51:46,1:51:46 PM,13,1,51,46
135147,49907,13:51:47,1:51:47 PM,13,1,51,47
135148,49908,13:51:48,1:51:48 PM,13,1,51,48
135149,49909,13:51:49,1:51:49 PM,13,1,51,49
135150,49910,13:51:50,1:51:50 PM,13,1,51,50
135151,49911,13:51:51,1:51:51 PM,13,1,51,51
135152,49912,13:51:52,1:51:52 PM,13,1,51,52
135153,49913,13:51:53,1:51:53 PM,13,1,51,53
135154,49914,13:51:54,1:51:54 PM,13,1,51,54
135155,49915,13:51:55,1:51:55 PM,13,1,51,55
135156,49916,13:51:56,1:51:56 PM,13,1,51,56
135157,49917,13:51:57,1:51:57 PM,13,1,51,57
135158,49918,13:51:58,1:51:58 PM,13,1,51,58
135159,49919,13:51:59,1:51:59 PM,13,1,51,59
135200,49920,13:52:00,1:52:00 PM,13,1,52,0
135201,49921,13:52:01,1:52:01 PM,13,1,52,1
135202,49922,13:52:02,1:52:02 PM,13,1,52,2
135203,49923,13:52:03,1:52:03 PM,13,1,52,3
135204,49924,13:52:04,1:52:04 PM,13,1,52,4
135205,49925,13:52:05,1:52:05 PM,13,1,52,5
135206,49926,13:52:06,1:52:06 PM,13,1,52,6
135207,49927,13:52:07,1:52:07 PM,13,1,52,7
135208,49928,13:52:08,1:52:08 PM,13,1,52,8
135209,49929,13:52:09,1:52:09 PM,13,1,52,9
135210,49930,13:52:10,1:52:10 PM,13,1,52,10
135211,49931,13:52:11,1:52:11 PM,13,1,52,11
135212,49932,13:52:12,1:52:12 PM,13,1,52,12
135213,49933,13:52:13,1:52:13 PM,13,1,52,13
135214,49934,13:52:14,1:52:14 PM,13,1,52,14
135215,49935,13:52:15,1:52:15 PM,13,1,52,15
135216,49936,13:52:16,1:52:16 PM,13,1,52,16
135217,49937,13:52:17,1:52:17 PM,13,1,52,17
135218,49938,13:52:18,1:52:18 PM,13,1,52,18
135219,49939,13:52:19,1:52:19 PM,13,1,52,19
135220,49940,13:52:20,1:52:20 PM,13,1,52,20
135221,49941,13:52:21,1:52:21 PM,13,1,52,21
135222,49942,13:52:22,1:52:22 PM,13,1,52,22
135223,49943,13:52:23,1:52:23 PM,13,1,52,23
135224,49944,13:52:24,1:52:24 PM,13,1,52,24
135225,49945,13:52:25,1:52:25 PM,13,1,52,25
135226,49946,13:52:26,1:52:26 PM,13,1,52,26
135227,49947,13:52:27,1:52:27 PM,13,1,52,27
135228,49948,13:52:28,1:52:28 PM,13,1,52,28
135229,49949,13:52:29,1:52:29 PM,13,1,52,29
135230,49950,13:52:30,1:52:30 PM,13,1,52,30
135231,49951,13:52:31,1:52:31 PM,13,1,52,31
135232,49952,13:52:32,1:52:32 PM,13,1,52,32
135233,49953,13:52:33,1:52:33 PM,13,1,52,33
135234,49954,13:52:34,1:52:34 PM,13,1,52,34
135235,49955,13:52:35,1:52:35 PM,13,1,52,35
135236,49956,13:52:36,1:52:36 PM,13,1,52,36
135237,49957,13:52:37,1:52:37 PM,13,1,52,37
135238,49958,13:52:38,1:52:38 PM,13,1,52,38
135239,49959,13:52:39,1:52:39 PM,13,1,52,39
135240,49960,13:52:40,1:52:40 PM,13,1,52,40
135241,49961,13:52:41,1:52:41 PM,13,1,52,41
135242,49962,13:52:42,1:52:42 PM,13,1,52,42
135243,49963,13:52:43,1:52:43 PM,13,1,52,43
135244,49964,13:52:44,1:52:44 PM,13,1,52,44
135245,49965,13:52:45,1:52:45 PM,13,1,52,45
135246,49966,13:52:46,1:52:46 PM,13,1,52,46
135247,49967,13:52:47,1:52:47 PM,13,1,52,47
135248,49968,13:52:48,1:52:48 PM,13,1,52,48
135249,49969,13:52:49,1:52:49 PM,13,1,52,49
